AGRI,Crop,GW,P,SSEBop,SW,URBAN,WS_PA,WS_PA_EA,YEAR
7.6052085e-05,0.0,0.0,238.67,216.0,0.0,0.00037701335,1.0844141,-0.99631524,2011
0.00019555914,0.0,0.0,258.486,245.0,0.0,0.00090909126,1.0844141,-0.99631524,2011
0.00044997685,0.0,0.0,286.36,370.0,0.0,0.0019774695,1.0844141,-0.99631524,2011
0.0009265041,0.0,2.125692,271.872,238.0,0.0,0.0038837655,1.0844141,-0.99631524,2011
0.0017070628,0.0,0.0,249.754,196.0,0.0,0.0068981634,1.0844141,-0.99631524,2011
0.0028144708,0.0,0.0,239.88,207.0,0.0,0.011082224,1.0844141,-0.99631524,2011
0.004152303,0.0,0.0,233.557,169.0,0.0,0.016127877,1.0844141,-0.99631524,2011
0.0054818406,0.0,0.0,235.753,287.0,0.0,0.021294897,1.0844141,-0.99631524,2011
0.0064760293,0.0,74.542595,202.956,337.0,0.0,0.025585063,1.0844141,-0.99631524,2011
0.00684599,0.0,74.70994,203.61,190.0,0.0,0.028112639,1.0844141,-0.99631524,2011
0.0064760293,0.0,0.54547924,205.12,249.0,0.0,0.028543033,1.0844141,-0.99631524,2011
0.0054818406,0.0,0.0,198.913,271.0,0.0,0.027316423,1.0844141,-0.99631524,2011
0.0041534184,0.0,0.0,203.807,298.0,0.0,0.025442403,1.0844141,-0.99631524,2011
0.0006329951,0.0,0.0,214.506,163.0,0.0,0.018497782,1.0113355,-0.9992745,2011
0.0006669872,0.0,12.3250675,203.768,99.0,0.0,0.01990694,1.0113355,-0.9992745,2011
0.00074885454,0.0,59.80396,183.36,166.0,0.0,0.022902267,1.0113355,-0.9992745,2011
0.0008111928,0.0,18.069862,178.19,92.0,0.0,0.025999675,1.0113355,-0.9992745,2011
0.0008100025,0.0,0.0,166.936,89.0,0.0,0.027938815,1.0113355,-0.9992745,2011
0.00073320454,0.0,0.0,170.543,97.0,0.0,0.027927844,1.0113355,-0.9992745,2011
4.0027194e-06,0.0,0.54745203,243.106,451.0,0.0,3.3596152e-05,1.0187643,-0.99213976,2011
1.2853816e-05,0.0,0.0,243.743,247.0,0.0,0.0001029342,1.0187643,-0.99213976,2011
3.693635e-05,0.0,0.0,243.584,216.0,0.0,0.00028514175,1.0187643,-0.99213976,2011
9.497756e-05,0.0,0.0,265.689,298.0,0.0,0.0007146405,1.0187643,-0.99213976,2011
0.00021854107,0.0,0.0,280.696,303.0,0.0,0.0016213959,1.0844141,-0.99631524,2011
0.00044997685,0.0,0.0,296.67902,283.0,0.0,0.003331212,1.0844141,-0.99631524,2011
0.00082907226,0.0,0.0,257.51498,271.0,0.0,0.006201459,1.0844141,-0.99631524,2011
0.0013669091,0.0,0.0,259.012,407.0,0.0,0.01045335,1.0844141,-0.99631524,2011
0.0020166563,0.0,0.0,239.546,281.0,0.0,0.015956732,1.0844141,-0.99631524,2011
0.0026623753,0.0,0.0,218.767,238.0,0.0,0.022058032,1.0844141,-0.99631524,2011
0.0031452246,0.0,0.0,199.504,278.0,0.0,0.027638178,1.0844141,-0.99631524,2011
0.0033249045,0.0,198.78865,180.068,413.0,0.0,0.031447824,1.0844141,-0.99631524,2011
0.0031452246,0.0,0.0,181.1,243.0,0.0,0.03267049,1.0844141,-0.99631524,2011
0.0026623753,0.0,0.0,179.793,145.0,0.0,0.031374525,1.0844141,-0.99631524,2011
0.002017141,0.0,0.6268572,193.9,297.0,0.0,0.028516786,1.0844141,-0.99631524,2011
0.0013686486,0.0,0.0,197.847,372.0,0.0,0.025626598,1.0844141,-0.99631524,2011
0.00022470529,0.0,0.0,200.95,109.0,0.0,0.01915046,1.0113355,-0.9992745,2011
0.0002472203,0.0,0.8966376,177.857,124.0,0.0,0.022341235,1.0113355,-0.9992745,2011
0.0002675275,0.0,0.0,172.939,89.0,0.0,0.026665967,1.0113355,-0.9992745,2011
0.00026849363,0.0,0.0,164.04199,55.0,0.0,0.030505856,1.0113355,-0.9992745,2011
0.0002445314,0.0,0.0,160.978,44.0,0.0,0.032473188,1.0113355,-0.9992745,2011
4.127708e-05,0.0,0.0,254.62999,286.0,0.0,0.0006237245,1.0187643,-0.99213976,2011
9.4977564e-05,0.0,0.0,263.382,400.0,0.0,0.001486622,1.0187643,-0.99213976,2011
0.00019555914,0.0,0.0,269.355,219.0,0.0,0.0032042516,1.0187643,-0.99213976,2011
0.00036031334,0.0,0.0,253.123,303.0,0.0,0.006242009,1.0844141,-0.99631524,2011
0.00059405627,0.0,0.0,245.315,298.0,0.0,0.010975371,1.0844141,-0.99631524,2011
0.0008764353,0.0,0.0,240.563,206.0,0.0,0.01740669,1.0844141,-0.99631524,2011
0.0011570636,0.0,0.0,230.822,355.0,0.0,0.024884785,1.0844141,-0.99631524,2011
0.0013669091,0.0,0.0,188.90999,231.0,0.0,0.032071445,1.0844141,-0.99631524,2011
0.0014449975,0.0,229.085,155.392,195.0,0.0,0.037281815,1.0844141,-0.99631524,2011
0.0013669091,0.0,0.0,142.639,205.0,0.0,0.039206564,1.0844141,-0.99631524,2011
0.0011570636,0.0,0.0,151.659,161.0,0.0,0.037596717,1.0844141,-0.99631524,2011
0.00087662385,0.0,0.1484532,187.829,203.0,0.0,0.033450432,1.0844141,-0.99631524,2011
0.00059473276,0.0,0.0,196.218,180.0,0.0,0.028719982,1.0844141,-0.99631524,2011
6.657695e-05,0.0,0.0,190.404,88.0,0.0,0.019382983,1.0113355,-0.9992745,2011
7.105832e-05,0.0,0.04932,172.826,133.0,0.0,0.023037875,1.0113355,-0.9992745,2011
7.674879e-05,0.0,0.08631,165.518,160.0,0.0,0.028779496,1.0113355,-0.9992745,2011
7.762674e-05,0.0,2.5883136,155.87,61.0,0.0,0.034607317,1.0113355,-0.9992745,2011
7.1383445e-05,0.0,19.292997,150.203,63.0,0.0,0.038523555,1.0113355,-0.9992745,2011
5.905564e-05,0.0,0.0,158.65201,134.0,0.0,0.03910256,1.0113355,-0.9992745,2011
7.834866e-05,0.0,0.0,243.74701,257.0,0.0,0.0033202798,1.0187643,-0.99213976,2011
0.00014435564,0.0,0.0,235.294,247.0,0.0,0.0066566966,1.0187643,-0.99213976,2011
0.00023800222,0.0,0.0,234.82701,306.0,0.0,0.01199943,1.0187643,-0.99213976,2011
0.00035113434,0.0,0.0,237.284,214.0,0.0,0.019436695,1.0187643,-0.99213976,2011
0.00046356505,0.0,0.0,229.36899,210.0,0.0,0.028276494,1.0844141,-0.99631524,2011
0.00054763735,0.0,0.0,188.187,170.0,0.0,0.03695072,1.0844141,-0.99631524,2011
0.0005789226,0.0,0.0670752,159.964,188.0,0.0,0.043380465,1.0844141,-0.99631524,2011
0.00054763735,0.0,14.087765,140.24,192.0,0.0,0.045846514,1.0844141,-0.99631524,2011
0.00046356505,0.0,63.59568,142.963,219.0,0.0,0.043867692,1.0844141,-0.99631524,2011
0.00035119994,0.0,0.0,179.534,235.0,0.0,0.038524196,1.0844141,-0.99631524,2011
0.00023823764,0.0,0.0,190.73799,185.0,0.0,0.032155212,1.0844141,-0.99631524,2011
1.5878777e-05,0.0,0.0,187.011,233.0,0.0,0.02016965,1.0113355,-0.9992745,2011
1.5760592e-05,0.0,0.0,165.943,177.0,0.0,0.024388036,1.0113355,-0.9992745,2011
1.680849e-05,0.0,0.0,152.941,102.0,0.0,0.03142221,1.0113355,-0.9992745,2011
1.720494e-05,0.0,0.2466,138.794,123.0,0.0,0.038941205,1.0113355,-0.9992745,2011
1.6118076e-05,0.0,0.791586,134.938,82.0,0.0,0.04443798,1.0113355,-0.9992745,2011
1.35881255e-05,0.0,0.0,144.795,96.0,0.0,0.045980744,1.0113355,-0.9992745,2011
0.00015554899,0.0,0.0,235.584,257.0,0.0,0.020846752,1.0187643,-0.99213976,2011
0.00020535463,0.0,0.0,229.157,313.0,0.0,0.03053148,1.0844141,-0.99631524,2011
0.00024259783,0.0,0.0,190.376,205.0,0.0,0.040103562,1.0844141,-0.99631524,2011
0.00025645693,0.0,0.0,183.482,224.0,0.0,0.047249287,1.0844141,-0.99631524,2011
0.00024259783,0.0,84.703156,160.308,117.0,0.0,0.050015155,1.0844141,-0.99631524,2011
0.00020535463,0.0,52.794098,144.345,262.0,0.0,0.04779675,1.0844141,-0.99631524,2011
0.00015557511,0.0,27.241901,174.148,288.0,0.0,0.04173535,1.0844141,-0.99631524,2011
0.00010552633,0.0,0.737334,184.797,234.0,0.0,0.03440125,1.0844141,-0.99631524,2011
6.424913e-05,0.0,0.0,197.334,228.0,0.0,0.028840424,1.0844141,-0.99631524,2011
8.6502723e-07,0.0,0.3383352,170.026,141.0,0.0,0.02542279,1.0113355,-0.9992745,2011
3.0102865e-07,0.0,0.0,147.779,147.0,0.0,0.03323639,1.0113355,-0.9992745,2011
9.3741285e-08,0.0,0.5385744,127.154,76.0,0.0,0.041735798,1.0113355,-0.9992745,2011
2.6121558e-08,0.0,10.6038,124.502,118.0,0.0,0.048122294,1.0113355,-0.9992745,2011
0.0,0.0,356.29065,137.644,123.0,0.0,0.050179213,1.0113355,-0.9992745,2011
0.0,0.0,0.0,80.535,0.0,5.9159254e-05,0.00973167,1.0683086,-0.96612734,2012
0.0,0.0,0.0,73.234,14.0,2.7118958e-05,0.0059025562,1.0683086,-0.96612734,2012
0.0,0.0,24.541634,62.649998,0.0,0.0,0.0032035976,1.0683086,-0.96612734,2012
0.0,0.0,0.0,61.838,0.0,0.0,0.0015558968,1.0683086,-0.96612734,2012
0.0,0.0,0.0,74.425,0.0,5.3529508e-05,0.008237723,1.0683086,-0.96612734,2012
0.0,0.0,0.0,69.434,0.0,2.4538249e-05,0.0049964213,1.0683086,-0.96612734,2012
0.0,0.0,88.98561,63.195,0.0,0.0,0.0027117995,1.0683086,-0.96612734,2012
0.0,0.0,473.49075,61.349003,71.0,0.0,0.0013170707,1.0683086,-0.96612734,2012
0.0,0.0,85.68462,61.587,0.0,0.0,0.0005730275,1.0683086,-0.96612734,2012
0.0,0.0,0.0,82.911,0.0,4.653632e-05,0.0062399087,1.0683086,-0.96612734,2012
0.0,0.0,0.0,78.427,0.0,2.1332527e-05,0.0037846598,1.0683086,-0.96612734,2012
0.0,0.0,147.22267,68.074005,0.0,0.0,0.0020541302,1.0683086,-0.96612734,2012
0.0,0.0,93.77917,64.991,0.0,0.0,0.000997727,1.0683086,-0.96612734,2012
0.0,0.0,60.002712,63.551,0.0,0.0,0.0004350305,1.0683086,-0.96612734,2012
0.0,0.0,12.190425,186.597,94.0,8.146985e-05,0.017076124,1.0277271,-0.97103024,2012
0.0,0.0,0.0,175.836,96.0,0.00016406013,0.018935764,1.0277271,-0.97103024,2012
0.0,0.0,0.0,100.049,62.0,3.88704e-05,0.00423195,1.0683086,-0.96612734,2012
0.0,0.0,0.0,95.74,2.0,1.7818424e-05,0.0025688729,1.0683086,-0.96612734,2012
0.0,0.0,0.0,82.200005,0.0,0.0,0.0013975182,1.0683086,-0.96612734,2012
0.0,0.0,0.0,77.793,2.0,0.0,0.0006832858,1.0683086,-0.96612734,2012
0.0,0.0,0.0,75.769,0.0,0.0,0.0003049798,1.0683086,-0.96612734,2012
0.0,0.0,0.0,86.273,0.0,0.0,0.00013295491,1.0683086,-0.96612734,2012
0.0,0.0,0.0,207.794,203.0,5.2526757e-05,0.022363322,1.0277271,-0.97103024,2012
0.0,0.0,29.606302,165.52301,93.0,8.991933e-05,0.027061908,1.0277271,-0.97103024,2012
0.0,0.0,155.43002,153.095,66.0,0.00015878031,0.029903254,1.0277271,-0.97103024,2012
0.0,0.0,4.2523704,183.737,90.0,0.00028353327,0.030443309,1.0277271,-0.97103024,2012
0.0,0.0,0.0,252.912,117.0,0.00050291605,0.02905757,1.0277271,-0.97103024,2012
0.0,0.0,0.0,215.524,215.0,7.058868e-05,0.032107748,1.0277271,-0.97103024,2012
0.0,0.0,35.48495,145.495,48.0,0.0001039417,0.03871315,1.0277271,-0.97103024,2012
0.0,0.0,169.97646,152.131,92.0,0.00016067694,0.04261424,1.0277271,-0.97103024,2012
0.0,0.0,0.0,181.298,138.0,0.0002592331,0.043158427,1.0277271,-0.97103024,2012
0.0,0.0,0.0,252.976,89.0,0.000429209,0.040826734,1.0277271,-0.97103024,2012
0.0,0.0,0.0,263.517,152.0,0.0007149403,0.037084077,1.0277271,-0.97103024,2012
0.0,0.0,0.0,273.176,136.0,0.0011782066,0.03377441,1.0277271,-0.97103024,2012
0.0,0.0,1.5866244,227.838,261.0,0.00011535554,0.041646652,1.0277271,-0.97103024,2012
0.0,0.0,0.0,184.754,112.0,0.00014954065,0.050004903,1.0277271,-0.97103024,2012
0.0,0.0,0.0,181.494,74.0,0.00019920012,0.054809496,1.0277271,-0.97103024,2012
0.0,0.0,0.0,194.42,89.0,0.00027716963,0.055215105,1.0277271,-0.97103024,2012
0.0,0.0,0.0,229.148,100.0,0.0004048105,0.05179565,1.0277271,-0.97103024,2012
0.0,0.0,0.0,228.045,136.0,0.00061476586,0.046363614,1.0277271,-0.97103024,2012
0.0,0.0,0.0,258.561,97.0,0.00095300464,0.04123975,1.0277271,-0.97103024,2012
0.0,0.0,0.0,342.792,382.0,0.001479002,0.03832494,1.0277271,-0.97103024,2012
0.0,0.0,5.1647906,209.963,243.0,0.0002525137,0.058334783,1.0277271,-0.97103024,2012
0.0,0.0,0.009864001,202.308,64.0,0.0003032227,0.06363571,1.0277271,-0.97103024,2012
0.0,0.0,21.419676,207.361,102.0,0.00036870185,0.063751794,1.0277271,-0.97103024,2012
0.0,0.0,21.294897,219.948,102.0,0.00046302564,0.059326213,1.0277271,-0.97103024,2012
0.0,0.0,0.17262,232.196,52.0,0.00060901436,0.052406844,1.0277271,-0.97103024,2012
0.0,0.0,2.8699307,241.861,88.0,0.0008398035,0.04564421,1.0168961,-0.98649603,2012
0.0,0.0,0.0,213.306,265.0,0.00045530943,0.061472427,1.0277271,-0.97103024,2012
0.0,0.0,1.432746,205.699,314.0,0.0005197113,0.06670688,1.0277271,-0.97103024,2012
0.0,0.0,177.0884,213.136,154.0,0.0005838045,0.06644072,1.0168961,-0.98649603,2012
0.0,0.0,7.9489045,230.819,74.0,0.00065502373,0.061353043,1.0168961,-0.98649603,2012
0.0,0.0,0.0,229.831,52.0,0.000748187,0.053558864,1.0168961,-0.98649603,2012
0.0,0.0,0.0,239.227,40.0,0.00088674715,0.04580681,1.0168961,-0.98649603,2012
0.0,0.0,0.12596327,265.997,452.0,0.00071213493,0.049511462,1.0277271,-0.97103024,2012
0.0,0.0,3.1796606,225.66699,343.0,0.00082453917,0.0585178,1.0277271,-0.97103024,2012
0.0,0.0,0.0,220.44,202.0,0.00092210894,0.06313884,1.0277271,-0.97103024,2012
0.0,0.0,0.054252002,231.544,212.0,0.0010001255,0.062504485,1.0168961,-0.98649603,2012
0.0,0.0,0.0,230.14601,213.0,0.0010594057,0.057288144,1.0168961,-0.98649603,2012
0.0,0.0,72.50928,241.937,163.0,0.0011082151,0.049486864,1.0168961,-0.98649603,2012
0.0,0.0,0.0,254.897,81.0,0.0011634527,0.041689847,1.0168961,-0.98649603,2012
0.0,0.0,0.13168441,380.237,456.0,0.0012653198,0.042840928,1.0277271,-0.97103024,2012
0.0,0.0,0.0,309.92,385.0,0.0014588663,0.050323427,1.0277271,-0.97103024,2012
0.0,0.0,0.175086,316.648,396.0,0.0016191474,0.053968668,1.0277271,-0.97103024,2012
0.0,0.0,0.0,258.364,403.0,0.0017325247,0.053092908,1.0168961,-0.98649603,2012
0.0,0.0,0.0,258.685,353.0,0.0017922545,0.048317503,1.0168961,-0.98649603,2012
0.0,0.0,13.296179,272.911,255.0,0.0018009272,0.04136404,1.0168961,-0.98649603,2012
0.0,0.0,2.7994034,299.272,136.0,0.0017718726,0.034446687,1.0168961,-0.98649603,2012
0.0,0.0,0.0,328.413,533.0,0.0029406159,0.040760286,1.0168961,-0.98649603,2012
1.4264638e-05,0.0,0.0,196.082,235.0,0.028420579,0.038531084,1.0168961,-0.98649603,2012
3.788963e-05,0.0,0.0,188.40399,292.0,0.047007285,0.07917812,1.0168961,-0.98649603,2012
4.25226e-05,0.0,0.0,230.826,334.0,0.03982362,0.072603986,1.0168961,-0.98649603,2012
5.093557e-05,0.0,0.0,164.569,186.0,0.03400883,0.06250292,1.0168961,-0.98649603,2012
5.836282e-05,0.0,0.0,162.69,175.0,0.030251022,0.050931923,1.0415127,-0.9875997,2012
0.00039607604,0.0,0.0,173.297,222.0,0.0490972,0.035515044,1.1294293,-0.9961359,2012
0.0004916112,0.0,0.0,204.912,235.0,0.058768444,0.030281844,1.1294293,-0.9961359,2012
0.00013953913,0.0,0.0,152.857,166.0,0.0609761,0.118630804,1.0168961,-0.98649603,2012
0.00012811608,0.0,0.0,168.61299,371.0,0.05274592,0.119163506,1.0168961,-0.98649603,2012
0.00014182998,0.0,0.0,181.227,263.0,0.04524701,0.11200632,1.0168961,-0.98649603,2012
0.00016713125,0.0,0.0,167.89499,284.0,0.039450303,0.098998584,1.0415127,-0.9875997,2012
0.00018948049,0.0,0.0,171.189,195.0,0.03616948,0.08276442,1.0415127,-0.9875997,2012
0.00019735674,0.0,0.0,164.327,195.0,0.036032084,0.06585309,1.0415127,-0.9875997,2012
0.0008818929,0.0,0.0,156.318,163.0,0.04191417,0.048544075,1.1294293,-0.9961359,2012
0.0011110416,0.0,0.0,163.631,9.0,0.05219637,0.04357836,1.1294293,-0.9961359,2012
0.0013600943,0.0,0.0,181.063,165.0,0.062462185,0.040995847,1.0168961,-0.98649603,2012
0.0015524446,0.0,0.0,180.944,149.0,0.071833946,0.043110695,1.0168961,-0.98649603,2012
0.0016202334,0.0,0.0,178.594,350.0,0.0793964,0.051492166,1.0168961,-0.98649603,2012
0.0007553185,0.0,0.0,154.954,286.0,0.08032123,0.13892472,1.0168961,-0.98649603,2012
0.0005392482,0.0,0.121031284,148.291,26.0,0.07355294,0.16036889,1.0168961,-0.98649603,2012
0.00041493902,0.0,0.2076372,146.652,34.0,0.06543469,0.17360613,1.0168961,-0.98649603,2012
0.0003821992,0.0,0.0,147.486,269.0,0.057102185,0.17616244,1.0168961,-0.98649603,2012
0.00041847368,0.0,0.0,168.692,186.0,0.04973823,0.167863,1.0168961,-0.98649603,2012
0.0004873673,0.0,0.0,162.784,287.0,0.044434723,0.15066771,1.0415127,-0.9875997,2012
0.000548482,0.0,0.0,171.594,329.0,0.042123675,0.12789217,1.0415127,-0.9875997,2012
0.00056909106,0.0,0.0,156.523,153.0,0.043542236,0.103117816,1.0415127,-0.9875997,2012
0.0027531784,0.0,0.0,76.012,264.0,0.0010607418,0.027141245,1.1294293,-0.9961359,2012
0.0027543874,0.0,0.0,100.158,0.0,0.0018448844,0.027823793,1.1294293,-0.9961359,2012
0.0024682982,0.0,0.0,119.197,0.0,0.0050799744,0.033585455,1.1294293,-0.9961359,2012
0.002249263,0.0,0.0,128.858,0.0,0.007983588,0.039247055,1.1294293,-0.9961359,2012
0.002024197,0.0,0.0,132.819,19.0,0.012077709,0.04571439,1.1294293,-0.9961359,2012
0.0018438565,0.0,0.0,144.955,89.0,0.017580362,0.05134943,1.1294293,-0.9961359,2012
0.0017799408,0.0,0.0,140.104,78.0,0.024613816,0.05469938,1.1294293,-0.9961359,2012
0.0019037956,0.0,4.027471,156.29199,82.0,0.033137772,0.05540739,1.1294293,-0.9961359,2012
0.00224731,0.0,0.0,160.81,10.0,0.0428917,0.054553587,1.1294293,-0.9961359,2012
0.002766656,0.0,0.0,159.792,0.0,0.053376693,0.05432932,1.0168961,-0.98649603,2012
0.0033338245,0.0,0.0,159.06601,10.0,0.06384136,0.057302386,1.0168961,-0.98649603,2012
0.0037717582,0.0,0.0,160.761,18.0,0.07339431,0.06573159,1.0168961,-0.98649603,2012
0.0039233123,0.0,0.0,164.74701,118.0,0.08110605,0.08117763,1.0168961,-0.98649603,2012
0.0018963054,0.0,0.0,168.62201,30.0,0.08229112,0.20211783,1.0168961,-0.98649603,2012
0.0013850417,0.0,2.0674944,174.408,0.0,0.07560566,0.23064293,1.0168961,-0.98649603,2012
0.0010883848,0.0,0.83548075,150.714,14.0,0.06767486,0.24854308,1.0168961,-0.98649603,2012
0.0010099595,0.0,0.0,142.585,14.0,0.0597084,0.25243923,1.0168961,-0.98649603,2012
0.0010991505,0.0,0.0,143.124,276.0,0.05297993,0.24171065,1.0415127,-0.9875997,2012
0.0012689865,0.0,0.0,134.321,446.0,0.04867973,0.21850877,1.0415127,-0.9875997,2012
0.0014195126,0.0,0.0,141.556,248.0,0.04784236,0.18695611,1.0415127,-0.9875997,2012
0.0014679702,0.0,0.0,142.011,237.0,0.0513051,0.15183763,1.0277271,-0.97103024,2012
0.0013761439,0.0,0.0,163.087,112.0,0.0596901,0.11738439,1.0277271,-0.97103024,2012
0.0066302624,0.0,36.57226,85.413,159.0,0.0011077707,0.02047861,1.1294293,-0.9961359,2012
0.0066093733,0.0,0.0,99.908,0.0,0.0019035385,0.021009972,1.1294293,-0.9961359,2012
0.006325087,0.0,0.0,109.62,68.0,0.0031773492,0.022922382,1.1294293,-0.9961359,2012
0.0058789672,0.0,0.0,114.598,4.0,0.005135995,0.026773127,1.1294293,-0.9961359,2012
0.0053577786,0.0,0.0,121.572,4.0,0.008012999,0.032562643,1.1294293,-0.9961359,2012
0.0048390897,0.0,0.0,123.32,1.0,0.012054225,0.039521966,1.1294293,-0.9961359,2012
0.0044283224,0.0,0.0,128.919,71.0,0.017470604,0.04645072,1.1294293,-0.9961359,2012
0.004270913,0.0,0.0,132.371,6.0,0.024379522,0.052393626,1.1294293,-0.9961359,2012
0.0045109936,0.0,0.0,147.463,13.0,0.032739807,0.057371154,1.1294293,-0.9961359,2012
0.005211481,0.0,0.0,156.183,5.0,0.042295482,0.06258083,1.1294293,-0.9961359,2012
0.0062790727,0.0,0.0,160.93399,0.0,0.05256161,0.07004481,1.0168961,-0.98649603,2012
0.0074466327,0.0,0.0,149.278,4.0,0.0628005,0.08197443,1.0168961,-0.98649603,2012
0.0083460305,0.0,0.0,143.763,0.0,0.07214447,0.10024093,1.0168961,-0.98649603,2012
0.008650452,0.0,0.0,143.398,29.0,0.0796888,0.12609139,1.0168961,-0.98649603,2012
0.008218627,0.0,0.0,157.742,29.0,0.084663406,0.15984322,1.0168961,-0.98649603,2012
0.007154065,0.0,1.1767752,137.62,104.0,0.08656763,0.20038581,1.0168961,-0.98649603,2012
0.0057484675,0.0,4.1320295,145.73999,54.0,0.08527998,0.24467,1.0168961,-0.98649603,2012
0.0043514953,0.0,11.111796,159.113,14.0,0.08112513,0.28761494,1.0168961,-0.98649603,2012
0.0032493258,0.0,1.1353464,185.042,0.0,0.074847214,0.32287124,1.0168961,-0.98649603,2012
0.0025975653,0.0,11.926069,153.306,22.0,0.06751712,0.34435833,1.0168961,-0.98649603,2012
0.0024148882,0.0,0.0,132.06601,15.0,0.0603839,0.3479902,1.0415127,-0.9875997,2012
0.0026013965,0.0,1.7296524,133.98601,191.0,0.054777924,0.33288363,1.0415127,-0.9875997,2012
0.0029710801,0.0,12.215085,118.129,31.0,0.051958073,0.30150914,1.0415127,-0.9875997,2012
0.0033014792,0.0,20.732649,111.316,347.0,0.053037636,0.25887457,1.0415127,-0.9875997,2012
0.0034037095,0.0,0.0,126.334,259.0,0.05893595,0.21104278,1.0277271,-0.97103024,2012
0.0031879435,0.0,0.0,140.129,254.0,0.07035027,0.1636276,1.0277271,-0.97103024,2012
0.0026887376,0.0,0.0,147.763,324.0,0.087725915,0.12076271,1.0277271,-0.97103024,2012
0.007489498,0.0,0.0,123.293,196.0,0.00021897058,0.027880332,1.1294293,-0.9961359,2012
0.008370715,0.0,0.0,125.336,140.0,0.00020235089,0.02241385,1.1294293,-0.9961359,2012
0.010218744,0.0,0.0,115.402,224.0,0.0002580162,0.018370332,1.1294293,-0.9961359,2012
0.01439476,0.0,0.0,92.485,0.0,0.0011742447,0.014368763,1.1294293,-0.9961359,2012
0.0142858345,0.0,0.0,99.104,0.0,0.0019716984,0.014963357,1.1294293,-0.9961359,2012
0.013607632,0.0,0.0,101.198,25.0,0.0032259508,0.016900023,1.1294293,-0.9961359,2012
0.012616069,0.0,0.0,105.197,3.0,0.005128026,0.02062941,1.1294293,-0.9961359,2012
0.011516976,0.0,0.0,113.804,18.0,0.007894902,0.02625272,1.1294293,-0.9961359,2012
0.01047255,0.0,0.0,119.417,0.0,0.011753164,0.033419028,1.1294293,-0.9961359,2012
0.009674385,0.0,0.0,125.878,10.0,0.016896281,0.04161975,1.1294293,-0.9961359,2012
0.009377583,0.0,0.0,135.841,32.0,0.023430256,0.05068141,1.1294293,-0.9961359,2012
0.0098334355,0.0,0.0,153.014,41.0,0.03131318,0.06121524,1.1294293,-0.9961359,2012
0.011146399,0.0,0.0,157.698,0.0,0.040302873,0.0746,1.0168961,-0.98649603,2012
0.01313608,0.0,3.802572,158.421,3.0,0.0499481,0.09257893,1.0168961,-0.98649603,2012
0.015303331,0.0,4.01958,143.466,5.0,0.0595537,0.11675426,1.0168961,-0.98649603,2012
0.016963772,0.0,0.0,136.516,2.0,0.06831155,0.14827524,1.0168961,-0.98649603,2012
0.017509244,0.0,0.0,135.68199,58.0,0.07537929,0.18771814,1.0168961,-0.98649603,2012
0.016673619,0.0,0.0,139.729,9.0,0.0800485,0.23481153,1.0168961,-0.98649603,2012
0.014641483,0.0,0.34524,119.04,101.0,0.08186333,0.2878504,1.0168961,-0.98649603,2012
0.0119462805,0.0,0.0,122.13699,9.0,0.0807355,0.34310097,1.0168961,-0.98649603,2012
0.009235612,0.0,0.0,132.138,150.0,0.07700557,0.39469695,1.0168961,-0.98649603,2012
0.007053349,0.0,1.233,140.57199,2.0,0.07142157,0.4354967,1.0168961,-0.98649603,2012
0.00571456,0.0,5.467122,141.14299,1.0,0.06505489,0.45876324,1.0168961,-0.98649603,2012
0.00528335,0.0,0.0,126.407005,4.0,0.05915753,0.4600304,1.0415127,-0.9875997,2012
0.005590201,0.0,0.697878,120.555,16.0,0.055078913,0.4384157,1.0415127,-0.9875997,2012
0.006281123,0.0,0.0,115.195,445.0,0.05411174,0.39684257,1.0415127,-0.9875997,2012
0.0069119665,0.0,15.293639,114.608,18.0,0.057417687,0.34121567,1.0415127,-0.9875997,2012
0.0070946515,0.0,0.0,127.965996,251.0,0.065972164,0.27883735,1.0415127,-0.9875997,2012
0.006637805,0.0,0.0,132.891,252.0,0.08052511,0.2166957,1.0277271,-0.97103024,2012
0.005604688,0.0,0.0,133.964,59.0,0.10155735,0.16017078,1.0277271,-0.97103024,2012
0.0042558666,0.0,0.0152892005,122.936,380.0,0.1292146,0.1125054,1.0277271,-0.97103024,2012
0.015128795,0.0,23.229721,88.85,0.0,0.00035073474,0.02955408,1.1294293,-0.9961359,2012
0.012323744,0.0,0.0,102.07,1.0,0.00022773525,0.025888404,1.1294293,-0.9961359,2012
0.012788918,0.0,0.0,105.986,88.0,0.00018347197,0.02106852,1.1294293,-0.9961359,2012
0.015733514,0.0,0.0,106.429,34.0,0.00020677644,0.016476389,1.1294293,-0.9961359,2012
0.019924073,0.0,0.0,96.73,49.0,0.00029659682,0.013003034,1.1294293,-0.9961359,2012
0.028202564,0.0,0.0,97.069,1.0,0.0012992972,0.0097795585,1.1294293,-0.9961359,2012
0.027847553,0.0,0.0,103.236,4.0,0.0021050982,0.010622478,1.1294293,-0.9961359,2012
0.026401836,0.0,0.0,103.269,3.0,0.0033362436,0.012680927,1.1294293,-0.9961359,2012
0.02443737,0.0,0.0,103.085,63.0,0.005159996,0.016314503,1.1294293,-0.9961359,2012
0.02239628,0.0,0.0,113.033005,21.0,0.007766115,0.021758204,1.1294293,-0.9961359,2012
0.020584224,0.0,0.0,123.041,223.0,0.011350762,0.029153075,1.1294293,-0.9961359,2012
